OID_,OBJECTID,PTT_ID,REC_ID,PROGRAM,SATELLIT,REC_TYPE,TIME_OM,TIME_OML,TIME_CTZ,TIME_CTZ_R,YEAR,MONTH,BIRD_MARK,MARK_FLAG,TIME_DIFF,FREQ_FLAG,QUAL_IDX,QUALITY,LAT,LONG,TX_FREQ,COURSE,SPEED,SPEED_MPH,ALT_ACQT,LOC_FLAG,SPORADIC_FLAG,VISUAL_FLAG,NEAR_FID,DistanceAgric,DistanceWetlands,ecotone_code
189,33276,98809,33276,(b)(5),NA,GPS Fix,11/15/2010 0:00,6.03013E+11,11/15/2010 12:37,11/15/2010 0:00,2010,11,8/2/2010 0:00,Marking done,6,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2783,-98.2968,NA,10,0,0,60,Ground,Not Sporadic,Looks OK,3164,0,1351.193122,M
776,94563,119234,94563,(b)(5),NA,GPS Fix,11/16/2013 0:00,6.03961E+11,11/16/2013 15:19,11/16/2013 0:00,2013,11,7/31/2012 0:00,Marking done,33.36805556,Good - Interval > 4 hours from prior record,NA,<  26 m,37.2302,-97.7265,NA,0,0,0,58,Ground,Not Sporadic,Looks OK,1046,0,1363.660733,M
760,92613,119233,92613,(b)(5),NA,GPS Fix,4/24/2015 0:00,6.04414E+11,4/24/2015 17:40,4/24/2015 0:00,2015,4,7/30/2012 0:00,Marking done,9.556944444,Good - Interval > 4 hours from prior record,NA,<  26 m,39.6349,-99.6629,NA,0,0,0,68,Ground,Not Sporadic,Looks OK,27513,65.20894494,1369.708512,M
205,33292,98809,33292,(b)(5),NA,GPS Fix,11/19/2010 0:00,6.03017E+11,11/19/2010 12:28,11/19/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.993333333,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.2781,-98.2969,NA,320,0,0,46,Ground,Not Sporadic,Looks OK,3164,0,1374.757637,M
762,92615,119233,92615,(b)(5),NA,GPS Fix,4/25/2015 0:00,6.04414E+11,4/25/2015 3:15,4/25/2015 0:00,2015,4,7/30/2012 0:00,Marking done,4.8125,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,39.6348,-99.663,NA,202,0,0,106,Ground,Not Sporadic,Looks OK,27513,68.48864548,1382.470462,M
761,92614,119233,92614,(b)(5),NA,GPS Fix,4/25/2015 0:00,6.04414E+11,4/24/2015 22:26,4/24/2015 0:00,2015,4,7/30/2012 0:00,Marking done,4.773055556,Good - Interval > 4 hours from prior record,NA,<  26 m,39.6347,-99.6629,NA,0,0,0,34,Ground,Not Sporadic,Looks OK,27513,56.10737704,1391.353783,M
763,92616,119233,92616,(b)(5),NA,GPS Fix,4/25/2015 0:00,6.04414E+11,4/25/2015 8:00,4/25/2015 0:00,2015,4,7/30/2012 0:00,Marking done,4.749444444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.6346,-99.663,NA,0,1,1.15,26,Ground,Not Sporadic,Looks OK,27513,59.38716927,1404.094612,M
198,33285,98809,33285,(b)(5),NA,GPS Fix,11/18/2010 0:00,6.03015E+11,11/17/2010 18:31,11/17/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.958055556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2797,-98.3041,NA,6,0,0,28,Ground,Not Sporadic,Looks OK,3164,0,1489.069234,M
192,33279,98809,33279,(b)(5),NA,GPS Fix,11/16/2010 0:00,6.03014E+11,11/16/2010 6:35,11/16/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.983333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2797,-98.3042,NA,346,0,0,20,Ground,Not Sporadic,Looks OK,3164,0,1494.538253,M
196,33283,98809,33283,(b)(5),NA,GPS Fix,11/17/2010 0:00,6.03015E+11,11/17/2010 6:33,11/17/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2797,-98.3042,NA,346,0,0,34,Ground,Not Sporadic,Looks OK,3164,0,1494.538253,M
210,33297,98809,33297,(b)(5),NA,GPS Fix,11/21/2010 0:00,6.03018E+11,11/20/2010 18:25,11/20/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.975,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2797,-98.3042,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,3164,0,1494.538253,M
194,33281,98809,33281,(b)(5),NA,GPS Fix,11/17/2010 0:00,6.03014E+11,11/16/2010 18:34,11/16/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.975,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3041,NA,346,0,0,36,Ground,Not Sporadic,Looks OK,3164,0,1497.765767,M
195,33282,98809,33282,(b)(5),NA,GPS Fix,11/17/2010 0:00,6.03014E+11,11/17/2010 0:33,11/17/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3041,NA,340,0,0,34,Ground,Not Sporadic,Looks OK,3164,0,1497.765767,M
199,33286,98809,33286,(b)(5),NA,GPS Fix,11/18/2010 0:00,6.03015E+11,11/18/2010 0:31,11/18/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.998611111,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3041,NA,186,0,0,42,Ground,Not Sporadic,Looks OK,3164,0,1497.765767,M
206,33293,98809,33293,(b)(5),NA,GPS Fix,11/20/2010 0:00,6.03017E+11,11/19/2010 18:27,11/19/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.983055555,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3041,NA,2,0,0,26,Ground,Not Sporadic,Looks OK,3164,0,1497.765767,M
207,33294,98809,33294,(b)(5),NA,GPS Fix,11/20/2010 0:00,6.03017E+11,11/20/2010 0:26,11/20/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.996666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3041,NA,358,0,0,34,Ground,Not Sporadic,Looks OK,3164,0,1497.765767,M
211,33298,98809,33298,(b)(5),NA,GPS Fix,11/21/2010 0:00,6.03018E+11,11/21/2010 0:24,11/21/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.99,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3041,NA,358,0,0,34,Ground,Not Sporadic,Looks OK,3164,0,1497.765767,M
213,33300,98809,33300,(b)(5),NA,GPS Fix,11/22/2010 0:00,6.03018E+11,11/21/2010 18:20,11/21/2010 0:00,2010,11,8/2/2010 0:00,Marking done,11.935,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3041,NA,354,0,0,30,Ground,Not Sporadic,Looks OK,3164,0,1497.765767,M
190,33277,98809,33277,(b)(5),NA,GPS Fix,11/16/2010 0:00,6.03013E+11,11/15/2010 18:36,11/15/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.975,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3042,NA,14,0,0,26,Ground,Not Sporadic,Looks OK,3164,0,1503.203146,M
191,33278,98809,33278,(b)(5),NA,GPS Fix,11/16/2010 0:00,6.03013E+11,11/16/2010 0:36,11/16/2010 0:00,2010,11,8/2/2010 0:00,Marking done,6,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3042,NA,346,0,0,44,Ground,Not Sporadic,Looks OK,3164,0,1503.203146,M
200,33287,98809,33287,(b)(5),NA,GPS Fix,11/18/2010 0:00,6.03015E+11,11/18/2010 6:30,11/18/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.984722222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3042,NA,348,0,0,26,Ground,Not Sporadic,Looks OK,3164,0,1503.203146,M
202,33289,98809,33289,(b)(5),NA,GPS Fix,11/19/2010 0:00,6.03016E+11,11/18/2010 18:29,11/18/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.99,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3042,NA,4,0,0,34,Ground,Not Sporadic,Looks OK,3164,0,1503.203146,M
203,33290,98809,33290,(b)(5),NA,GPS Fix,11/19/2010 0:00,6.03016E+11,11/19/2010 0:29,11/19/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.993333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3042,NA,354,0,0,36,Ground,Not Sporadic,Looks OK,3164,0,1503.203146,M
208,33295,98809,33295,(b)(5),NA,GPS Fix,11/20/2010 0:00,6.03017E+11,11/20/2010 6:26,11/20/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3042,NA,350,0,0,34,Ground,Not Sporadic,Looks OK,3164,0,1503.203146,M
212,33299,98809,33299,(b)(5),NA,GPS Fix,11/21/2010 0:00,6.03018E+11,11/21/2010 6:24,11/21/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.993333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3042,NA,14,0,0,36,Ground,Not Sporadic,Looks OK,3164,0,1503.203146,M
214,33301,98809,33301,(b)(5),NA,GPS Fix,11/22/2010 0:00,6.03019E+11,11/22/2010 0:19,11/22/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.996944444,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2796,-98.3042,NA,328,0,0,44,Ground,Not Sporadic,Looks OK,3164,0,1503.203146,M
204,33291,98809,33291,(b)(5),NA,GPS Fix,11/19/2010 0:00,6.03016E+11,11/19/2010 6:28,11/19/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.991944444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2795,-98.3041,NA,350,0,0,38,Ground,Not Sporadic,Looks OK,3164,0,1506.493821,M
577,73907,119227,73907,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.03639E+11,11/9/2012 4:12,11/9/2012 0:00,2012,11,7/31/2012 0:00,Marking done,4.788888889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.3568,-98.8242,NA,0,0,0,66,Ground,Not Sporadic,Looks OK,23100,0,1545.019269,M
27,7274,98802,7274,(b)(5),NA,GPS Fix,4/5/2012 0:00,6.0345E+11,4/4/2012 18:12,4/4/2012 0:00,2012,4,8/2/2010 0:00,Marking done,5.968333333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.4127,-97.5938,NA,288,1,1.15,122,Ground,Not Sporadic,Looks OK,4037,0,1572.214608,M
404,52009,108433,52009,(b)(5),NA,GPS Fix,10/19/2013 0:00,6.03937E+11,10/19/2013 9:35,10/19/2013 0:00,2013,10,8/2/2011 0:00,Marking done,5.986388889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.8736,-98.5522,NA,352,0,0,34,Ground,Not Sporadic,Looks OK,25983,0,1618.175622,M
698,86378,119231,86378,(b)(5),NA,GPS Fix,4/24/2013 0:00,6.03783E+11,4/24/2013 6:43,4/24/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.821388889,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,38.2136,-98.5754,NA,0,1,1.15,132,Ground,Not Sporadic,Looks OK,21978,0,1635.944246,M
1063,128483,134346,128483,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/6/2014 4:59,11/6/2014 0:00,2014,11,2/2/2014 0:00,Marking done,4.783055556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.5394,-98.1313,NA,0,0,0,22,Ground,Not Sporadic,Looks OK,7271,0,1660.463424,M
757,92079,119233,92079,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/5/2014 21:45,11/5/2014 0:00,2014,11,7/30/2012 0:00,Marking done,14.29277778,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.5393,-98.1313,NA,256,0,0,42,Ground,Not Sporadic,Looks OK,7271,0,1669.735326,M
1062,128482,134346,128482,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/6/2014 0:12,11/6/2014 0:00,2014,11,2/2/2014 0:00,Marking done,9.474722222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.5393,-98.1312,NA,96,0,0,44,Ground,Not Sporadic,Looks OK,7271,0,1674.531855,M
758,92080,119233,92080,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/6/2014 2:32,11/6/2014 0:00,2014,11,7/30/2012 0:00,Marking done,4.790833333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.5393,-98.1311,NA,0,0,0,46,Ground,Not Sporadic,Looks OK,7271,0,1679.359918,M
759,92081,119233,92081,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/6/2014 7:20,11/6/2014 0:00,2014,11,7/30/2012 0:00,Marking done,4.791388889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.5392,-98.1311,NA,0,0,0,56,Ground,Not Sporadic,Looks OK,7271,0,1688.600982,M
439,56611,108437,56611,(b)(5),NA,GPS Fix,4/13/2012 0:00,6.03458E+11,4/13/2012 16:04,4/13/2012 0:00,2012,4,12/8/2011 0:00,Marking done,11.94833333,Good - Interval > 4 hours from prior record,NA,<  26 m,39.7925,-100.3971,NA,340,0,0,42,Ground,Not Sporadic,Looks OK,29167,0,1689.509092,M
57,13099,98804,13099,(b)(5),NA,GPS Fix,10/31/2010 0:00,6.02999E+11,10/30/2010 19:09,10/30/2010 0:00,2010,10,8/2/2010 0:00,Marking done,5.949444444,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4443,-99.4994,NA,346,0,0,28,Ground,Not Sporadic,Looks OK,20853,0,1732.266111,M
516,68272,108443,68272,(b)(5),NA,GPS Fix,4/22/2013 0:00,6.03781E+11,4/22/2013 9:32,4/22/2013 0:00,2013,4,12/6/2011 0:00,Marking done,5.978611111,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.737,-98.3301,NA,344,1,1.15,34,Ground,Not Sporadic,Looks OK,2702,0,1761.357479,M
350,47108,100536,47108,(b)(5),NA,GPS Fix,2/2/2012 0:00,6.03396E+11,2/2/2012 6:03,2/2/2012 0:00,2012,2,8/1/2011 0:00,Marking done,1434.4,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6035,-99.9467,NA,142,0,0,80,Ground,Not Sporadic,Looks OK,25359,0,1837.5868,M
351,47111,100536,47111,(b)(5),NA,GPS Fix,5/16/2012 0:00,6.03486E+11,5/16/2012 11:21,5/16/2012 0:00,2012,5,8/1/2011 0:00,Marking done,2501.136111,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.6037,-99.9477,NA,356,0,0,84,Ground,Not Sporadic,Looks OK,25359,0,1838.413695,M
334,47092,100536,47092,(b)(5),NA,GPS Fix,11/9/2011 0:00,6.03323E+11,11/8/2011 23:20,11/8/2011 0:00,2011,11,8/1/2011 0:00,Marking done,11.93111111,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.603,-99.9453,NA,106,0,0,52,Ground,Not Sporadic,Looks OK,25359,0,1866.735648,M
1021,115055,134342,115055,(b)(5),NA,GPS Fix,3/16/2014 0:00,6.04064E+11,3/16/2014 11:23,3/16/2014 0:00,2014,3,1/31/2014 0:00,Marking done,4.783333333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.9766,-98.4768,NA,180,0,0,44,Ground,Not Sporadic,Looks OK,25881,0,1867.514572,M
26,7272,98802,7272,(b)(5),NA,GPS Fix,4/4/2012 0:00,6.0345E+11,4/4/2012 6:15,4/4/2012 0:00,2012,4,8/2/2010 0:00,Marking done,6.006666667,Good - Interval > 4 hours from prior record,NA,<  26 m,37.0183,-97.6381,NA,352,0,0,94,Ground,Not Sporadic,Looks OK,1020,0,1893.120123,M
357,47120,100536,47120,(b)(5),NA,GPS Fix,7/29/2012 0:00,6.0355E+11,7/29/2012 13:19,7/29/2012 0:00,2012,7,8/1/2011 0:00,Marking done,694.035,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6031,-99.9475,NA,354,0,0,82,Ground,Not Sporadic,Looks OK,25359,0,1897.933657,M
24,7270,98802,7270,(b)(5),NA,GPS Fix,4/4/2012 0:00,6.0345E+11,4/3/2012 18:15,4/3/2012 0:00,2012,4,8/2/2010 0:00,Marking done,5.999722222,Good - Interval > 4 hours from prior record,NA,<  26 m,37.0182,-97.6381,NA,14,0,0,36,Ground,Not Sporadic,Looks OK,1020,0,1899.25493,M
331,47089,100536,47089,(b)(5),NA,GPS Fix,11/8/2011 0:00,6.03322E+11,11/7/2011 23:24,11/7/2011 0:00,2011,11,8/1/2011 0:00,Marking done,5.993055556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.62,-99.9643,NA,342,0,0,46,Ground,Not Sporadic,Looks OK,25359,0,1900.42513,M
22,7268,98802,7268,(b)(5),NA,GPS Fix,4/3/2012 0:00,6.03449E+11,4/3/2012 6:16,4/3/2012 0:00,2012,4,8/2/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,37.0181,-97.6381,NA,354,0,0,38,Ground,Not Sporadic,Looks OK,1020,0,1905.434654,M
358,47123,100536,47123,(b)(5),NA,GPS Fix,7/30/2012 0:00,6.03551E+11,7/30/2012 5:26,7/30/2012 0:00,2012,7,8/1/2011 0:00,Marking done,15.95583333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6029,-99.9472,NA,352,0,0,88,Ground,Not Sporadic,Looks OK,25359,0,1912.815135,M
21,7267,98802,7267,(b)(5),NA,GPS Fix,4/3/2012 0:00,6.03449E+11,4/3/2012 0:16,4/3/2012 0:00,2012,4,8/2/2010 0:00,Marking done,5.979722222,Good - Interval > 4 hours from prior record,NA,<  26 m,37.0181,-97.6382,NA,350,0,0,36,Ground,Not Sporadic,Looks OK,1020,0,1912.820842,M
186,33273,98809,33273,(b)(5),NA,GPS Fix,11/15/2010 0:00,6.03012E+11,11/14/2010 18:38,11/14/2010 0:00,2010,11,8/2/2010 0:00,Marking done,11.93472222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.279,-98.2765,NA,350,0,0,34,Ground,Not Sporadic,Looks OK,3164,1.087274899,1920.641693,M
187,33274,98809,33274,(b)(5),NA,GPS Fix,11/15/2010 0:00,6.03013E+11,11/15/2010 0:38,11/15/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.279,-98.2764,NA,358,0,0,32,Ground,Not Sporadic,Looks OK,3164,0.263591779,1927.1474,M
188,33275,98809,33275,(b)(5),NA,GPS Fix,11/15/2010 0:00,6.03013E+11,11/15/2010 6:37,11/15/2010 0:00,2010,11,8/2/2010 0:00,Marking done,5.993333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.279,-98.2763,NA,2,0,0,32,Ground,Not Sporadic,Looks OK,3164,0,1933.670954,M
23,7269,98802,7269,(b)(5),NA,GPS Fix,4/3/2012 0:00,6.03449E+11,4/3/2012 12:15,4/3/2012 0:00,2012,4,8/2/2010 0:00,Marking done,5.986944445,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.018,-97.6385,NA,0,0,0,22,Ground,Not Sporadic,Looks OK,1020,0,1941.184945,M
348,47106,100536,47106,(b)(5),NA,GPS Fix,12/4/2011 0:00,6.03345E+11,12/4/2011 5:42,12/4/2011 0:00,2011,12,8/1/2011 0:00,Marking done,17.93361111,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.6027,-99.9478,NA,78,0,0,114,Ground,Not Sporadic,Looks OK,25359,0,1947.632316,M
25,7271,98802,7271,(b)(5),NA,GPS Fix,4/4/2012 0:00,6.0345E+11,4/4/2012 0:15,4/4/2012 0:00,2012,4,8/2/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,37.0179,-97.6386,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,1020,0,1954.747875,M
346,47104,100536,47104,(b)(5),NA,GPS Fix,12/3/2011 0:00,6.03344E+11,12/3/2011 5:47,12/3/2011 0:00,2011,12,8/1/2011 0:00,Marking done,18.11194444,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6027,-99.9484,NA,196,0,0,62,Ground,Not Sporadic,Looks OK,25359,0,1962.1495,M
360,47125,100536,47125,(b)(5),NA,GPS Fix,7/31/2012 0:00,6.03552E+11,7/31/2012 5:21,7/31/2012 0:00,2012,7,8/1/2011 0:00,Marking done,15.94138889,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6026,-99.9484,NA,8,0,0,46,Ground,Not Sporadic,Looks OK,25359,0,1972.775748,M
362,47127,100536,47127,(b)(5),NA,GPS Fix,8/1/2012 0:00,6.03553E+11,7/31/2012 21:19,7/31/2012 0:00,2012,7,8/1/2011 0:00,Marking done,7.981388889,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6026,-99.9484,NA,10,0,0,42,Ground,Not Sporadic,Looks OK,25359,0,1972.775748,M
364,47129,100536,47129,(b)(5),NA,GPS Fix,8/2/2012 0:00,6.03553E+11,8/1/2012 21:16,8/1/2012 0:00,2012,8,8/1/2011 0:00,Marking done,15.95138889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9484,NA,350,0,0,56,Ground,Not Sporadic,Looks OK,25359,0,1972.775748,M
376,47141,100536,47141,(b)(5),NA,GPS Fix,8/6/2012 0:00,6.03557E+11,8/6/2012 5:05,8/6/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.99,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9484,NA,354,0,0,74,Ground,Not Sporadic,Looks OK,25359,0,1972.775748,M
352,47112,100536,47112,(b)(5),NA,GPS Fix,5/18/2012 0:00,6.03488E+11,5/17/2012 23:08,5/17/2012 0:00,2012,5,8/1/2011 0:00,Marking done,35.77583333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,332,0,0,44,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
353,47113,100536,47113,(b)(5),NA,GPS Fix,5/18/2012 0:00,6.03488E+11,5/18/2012 5:07,5/18/2012 0:00,2012,5,8/1/2011 0:00,Marking done,5.99,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,342,0,0,44,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
354,47114,100536,47114,(b)(5),NA,GPS Fix,5/18/2012 0:00,6.03488E+11,5/18/2012 11:07,5/18/2012 0:00,2012,5,8/1/2011 0:00,Marking done,5.993611111,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,34,0,0,60,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
355,47115,100536,47115,(b)(5),NA,GPS Fix,5/18/2012 0:00,6.03488E+11,5/18/2012 17:05,5/18/2012 0:00,2012,5,8/1/2011 0:00,Marking done,5.979722222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,352,0,0,42,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
363,47128,100536,47128,(b)(5),NA,GPS Fix,8/1/2012 0:00,6.03553E+11,8/1/2012 5:19,8/1/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.991944445,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6026,-99.9485,NA,4,0,0,50,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
365,47130,100536,47130,(b)(5),NA,GPS Fix,8/2/2012 0:00,6.03554E+11,8/2/2012 5:15,8/2/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.988611111,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,228,0,0,64,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
366,47131,100536,47131,(b)(5),NA,GPS Fix,8/2/2012 0:00,6.03554E+11,8/2/2012 13:14,8/2/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.983055555,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,354,0,0,60,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
367,47132,100536,47132,(b)(5),NA,GPS Fix,8/3/2012 0:00,6.03554E+11,8/2/2012 21:13,8/2/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.978333333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6026,-99.9485,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
368,47133,100536,47133,(b)(5),NA,GPS Fix,8/3/2012 0:00,6.03555E+11,8/3/2012 13:11,8/3/2012 0:00,2012,8,8/1/2011 0:00,Marking done,15.95888889,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.6026,-99.9485,NA,26,1,1.15,60,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
369,47134,100536,47134,(b)(5),NA,GPS Fix,8/4/2012 0:00,6.03555E+11,8/3/2012 21:10,8/3/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.982777778,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,358,0,0,50,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
370,47135,100536,47135,(b)(5),NA,GPS Fix,8/4/2012 0:00,6.03555E+11,8/4/2012 5:09,8/4/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.988333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,6,1,1.15,52,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
371,47136,100536,47136,(b)(5),NA,GPS Fix,8/4/2012 0:00,6.03556E+11,8/4/2012 13:08,8/4/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.986666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,22,0,0,52,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
372,47137,100536,47137,(b)(5),NA,GPS Fix,8/5/2012 0:00,6.03556E+11,8/4/2012 21:07,8/4/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.983333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,334,0,0,36,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
373,47138,100536,47138,(b)(5),NA,GPS Fix,8/5/2012 0:00,6.03556E+11,8/5/2012 5:07,8/5/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,352,0,0,36,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
374,47139,100536,47139,(b)(5),NA,GPS Fix,8/5/2012 0:00,6.03557E+11,8/5/2012 13:06,8/5/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.997222222,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.6026,-99.9485,NA,26,0,0,58,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
375,47140,100536,47140,(b)(5),NA,GPS Fix,8/6/2012 0:00,6.03557E+11,8/5/2012 21:06,8/5/2012 0:00,2012,8,8/1/2011 0:00,Marking done,7.986111111,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6026,-99.9485,NA,22,0,0,58,Ground,Not Sporadic,Looks OK,25359,0,1975.306341,M
361,47126,100536,47126,(b)(5),NA,GPS Fix,7/31/2012 0:00,6.03552E+11,7/31/2012 13:21,7/31/2012 0:00,2012,7,8/1/2011 0:00,Marking done,7.991666667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6025,-99.9484,NA,34,0,0,58,Ground,Not Sporadic,Looks OK,25359,0,1983.407162,M
